root	section	doc_type	variant	symlink	symlink_target	size_kb	status	date	tags	title	path
docs	04-Engineering	engineering	primary	no		8.2	Active	2026-06-14	quick-reference, cli, cyto-skills	@cytognosis/cyto-skills-cli — Quick Reference	repos/cytognosis/docs/04-Engineering/cytoskills/packages/cli/cli-quickref.md
docs	04-Engineering	engineering	primary	no		18.2	Active	2026-06-14	core, cytoskills, skill-management, ontology, api-reference	@cytognosis/cyto-skills — Core Package	repos/cytognosis/docs/04-Engineering/cytoskills/packages/core/core.md
docs	04-Engineering	engineering	primary	no		6.4	Active	2026-06-14	quick-reference, core, cytoskills	@cytognosis/cyto-skills — Quick Reference	repos/cytognosis/docs/04-Engineering/cytoskills/packages/core/core-quickref.md
docs	04-Engineering	engineering	primary	no		10.7	Active	2026-06-14	deploy, cytoskills, sync, profiles, configs	@cytognosis/cyto-skills-deploy — Deploy Package	repos/cytognosis/docs/04-Engineering/cytoskills/packages/deploy/deploy.md
docs	04-Engineering	deployment-runbook	primary	no		6.7	Active	2026-06-14	quick-reference, deploy, cytoskills	@cytognosis/cyto-skills-deploy — Quick Reference	repos/cytognosis/docs/04-Engineering/cytoskills/packages/deploy/deploy-quickref.md
docs	04-Engineering	engineering	primary	no		6.8	Active	2026-06-14	operations, cytognosis-org, workspace, google-workspace	cytognosis-org — Organizational Resources Skill	repos/cytognosis/docs/04-Engineering/cytoskills/skills/cytognosis-org/cytognosis-org.md
docs	04-Engineering	engineering	primary	no		4.7	Active	2026-06-14	quick-reference, cytognosis-org	cytognosis-org — Quick Reference	repos/cytognosis/docs/04-Engineering/cytoskills/skills/cytognosis-org/cytognosis-org-quickref.md
docs	04-Engineering	engineering	primary	no		5.5	Active	2026-06-14	quick-reference, cytognosis-template-master	cytognosis-template-master — Quick Reference	repos/cytognosis/docs/04-Engineering/cytoskills/skills/cytognosis-template-master/cytognosis-template-master-quickref.md
docs	04-Engineering	engineering	primary	no		10.5	Active	2026-06-14	templates, cytognosis-template-master, interface, scaffolding	cytognosis-template-master — Interface Template Skill	repos/cytognosis/docs/04-Engineering/cytoskills/skills/cytognosis-template-master/cytognosis-template-master.md
docs	04-Engineering	engineering	primary	no		4.9	Active	2026-06-14	quick-reference, cytognosis-design-system-master	cytognosis-design-system-master — Quick Reference	repos/cytognosis/docs/04-Engineering/cytoskills/skills/cytognosis-design-system-master/cytognosis-design-system-master-quickref.md
docs	04-Engineering	engineering	primary	no		9.8	Active	2026-06-14	design-system, cytognosis-design-system-master, branding, tokens	cytognosis-design-system-master — Design System Master Skill	repos/cytognosis/docs/04-Engineering/cytoskills/skills/cytognosis-design-system-master/cytognosis-design-system-master.md
docs	04-Engineering	engineering	primary	no		5.5	Active	2026-06-14	quick-reference, cytognosis-writer	cytognosis-writer — Quick Reference	repos/cytognosis/docs/04-Engineering/cytoskills/skills/cytognosis-writer/cytognosis-writer-quickref.md
docs	04-Engineering	engineering	primary	no		8.2	Active	2026-06-14	writing, grants, cytognosis-writer, science-communication	cytognosis-writer — Science Writing and Grant Skill	repos/cytognosis/docs/04-Engineering/cytoskills/skills/cytognosis-writer/cytognosis-writer.md
docs	04-Engineering	engineering	primary	no		5.5	Active	2026-06-14	quick-reference, cytognosis-dev	cytognosis-dev — Quick Reference	repos/cytognosis/docs/04-Engineering/cytoskills/skills/cytognosis-dev/cytognosis-dev-quickref.md
docs	04-Engineering	engineering	primary	no		11.3	Active	2026-06-14	development, cytognosis-dev, cytocast, cytoskeleton	cytognosis-dev — Development Lifecycle Skill	repos/cytognosis/docs/04-Engineering/cytoskills/skills/cytognosis-dev/cytognosis-dev.md
docs	04-Engineering	engineering	primary	no		7.0	Active	2026-06-14	quick-reference, cytognosis-doc	cytognosis-doc — Quick Reference	repos/cytognosis/docs/04-Engineering/cytoskills/skills/cytognosis-doc/cytognosis-doc-quickref.md
docs	04-Engineering	engineering	primary	no		13.9	Active	2026-06-14	documentation, cytognosis-doc, diataxis, reference	cytognosis-doc — Technical Documentation Skill	repos/cytognosis/docs/04-Engineering/cytoskills/skills/cytognosis-doc/cytognosis-doc.md
docs	04-Engineering	engineering	primary	no		5.5	Active	2026-06-14	quick-reference, cytognosis-branding	cytognosis-branding — Quick Reference	repos/cytognosis/docs/04-Engineering/cytoskills/skills/cytognosis-branding/cytognosis-branding-quickref.md
docs	04-Engineering	engineering	primary	no		8.3	Active	2026-06-14	branding, cytognosis-branding, design-system, v10	cytognosis-branding — Deep Brand Reference Skill	repos/cytognosis/docs/04-Engineering/cytoskills/skills/cytognosis-branding/cytognosis-branding.md
docs	04-Engineering	engineering	primary	no		5.1	Active	2026-06-14	quick-reference, cytognosis-orchestrator	cytognosis-orchestrator — Quick Reference	repos/cytognosis/docs/04-Engineering/cytoskills/skills/cytognosis-orchestrator/cytognosis-orchestrator-quickref.md
docs	04-Engineering	engineering	primary	no		10.6	Active	2026-06-14	orchestration, routing, cytognosis-orchestrator	cytognosis-orchestrator — Task Orchestrator Skill	repos/cytognosis/docs/04-Engineering/cytoskills/skills/cytognosis-orchestrator/cytognosis-orchestrator.md
docs	04-Engineering	engineering	primary	no		4.4				Toolchain Platform Overview (technical)	repos/cytognosis/docs/04-Engineering/toolchain/toolchain-overview.md
docs	04-Engineering	readme	primary	no		2.2				Toolchain engineering layer	repos/cytognosis/docs/04-Engineering/toolchain/README.md
docs	04-Engineering	engineering	agent	no		2.8				Toolchain Platform Overview (agent brief)	repos/cytognosis/docs/04-Engineering/toolchain/toolchain-overview_prompt.md
docs	04-Engineering	meeting-notes	primary	no		15.6				Meeting Transcription, Storage, and Synthesis: Recommended System for Cytognosis	repos/cytognosis/docs/04-Engineering/toolchain/Meeting-Transcription-and-Synthesis-Plan.md
docs	04-Engineering	engineering	primary	no		73.4				Cytognosis Brand Design Guide	repos/cytognosis/docs/04-Engineering/toolchain/cytocast/design/branding.md
docs	04-Engineering	engineering	primary	no		3.8				IDE Configuration	repos/cytognosis/docs/04-Engineering/toolchain/cytocast/features/ide-configuration.md
docs	04-Engineering	engineering	primary	no		3.1				Licensing	repos/cytognosis/docs/04-Engineering/toolchain/cytocast/features/licensing.md
docs	04-Engineering	engineering	primary	no		4.4				Software Engineering Best Practices	repos/cytognosis/docs/04-Engineering/toolchain/cytocast/features/swe-standards.md
docs	04-Engineering	engineering	primary	no		2.6				Cloud & Deployment	repos/cytognosis/docs/04-Engineering/toolchain/cytocast/features/cloud-deployment.md
docs	04-Engineering	engineering	primary	no		3.2				Documentation Framework	repos/cytognosis/docs/04-Engineering/toolchain/cytocast/features/documentation-standards.md
docs	04-Engineering	engineering	primary	no		4.3				CI/CD Features & Git Hooks	repos/cytognosis/docs/04-Engineering/toolchain/cytocast/features/cicd-features.md
docs	04-Engineering	engineering	primary	no		3.5				Compute Orchestration & Resource Limits	repos/cytognosis/docs/04-Engineering/toolchain/cytocast/features/compute-orchestration.md
docs	04-Engineering	engineering	primary	no		14.5				Feature Index	repos/cytognosis/docs/04-Engineering/toolchain/cytocast/features/index.md
docs	04-Engineering	engineering	primary	no		8.0				Copier Workflow	repos/cytognosis/docs/04-Engineering/toolchain/cytocast/features/copier-workflow.md
docs	04-Engineering	engineering	primary	no		25.0				Comparative Study: Cytocast vs 19 External Templates	repos/cytognosis/docs/04-Engineering/toolchain/cytocast/features/comparative_study.md
docs	04-Engineering	engineering	primary	no		3.5				Data Science Tooling & Notebooks	repos/cytognosis/docs/04-Engineering/toolchain/cytocast/features/data-science-tooling.md
docs	04-Engineering	engineering	primary	no		4.7				Default Standards & Consistency	repos/cytognosis/docs/04-Engineering/toolchain/cytocast/features/default-standards.md
docs	04-Engineering	engineering	primary	no		5.0				Project Scaffolding	repos/cytognosis/docs/04-Engineering/toolchain/cytocast/features/project-scaffolding.md
docs	04-Engineering	engineering	primary	no		3.5				ML Functionalities & Experiment Tracking	repos/cytognosis/docs/04-Engineering/toolchain/cytocast/features/ml-functionalities.md
docs	04-Engineering	engineering	primary	no		3.4				Docker & Containers	repos/cytognosis/docs/04-Engineering/toolchain/cytocast/features/docker-containers.md
docs	04-Engineering	engineering	primary	no		17.5				cyto-skills CLI Reference	repos/cytognosis/docs/04-Engineering/toolchain/cytoskills/cli-reference.md
docs	04-Engineering	engineering	primary	no		11.2				cytognosis-branding Skill Specification	repos/cytognosis/docs/04-Engineering/toolchain/cytoskills/branding-skill-spec.md
docs	04-Engineering	module-spec	primary	no		7.5				Module Spec: claude-desktop-doctor	repos/cytognosis/docs/04-Engineering/toolchain/cytoskills/module-spec-claude-desktop-doctor.md
docs	04-Engineering	engineering	primary	no		6.2				Cytoskills Automation & Agent Tooling	repos/cytognosis/docs/04-Engineering/toolchain/cytoskills/cytoskills-automation.md
docs	04-Engineering	engineering	primary	no		4.7				Agents Repo Architecture	repos/cytognosis/docs/04-Engineering/toolchain/cytoskills/architecture.md
docs	04-Engineering	engineering	primary	no		14.9				Central Asset Registry: Backend Research & Architecture	repos/cytognosis/docs/04-Engineering/toolchain/cytoskeleton/central-asset-registry-research.md
docs	04-Engineering	engineering	primary	no		38.0				Cytoskeleton Structural Refactor: Requirements & Architecture	repos/cytognosis/docs/04-Engineering/toolchain/cytoskeleton/refactor-requirements.md
docs	04-Engineering	engineering	primary	no		36.5				Cytognosis Platform: Unified Design & Requirements	repos/cytognosis/docs/04-Engineering/toolchain/cytoskeleton/platform-design.md
docs	04-Engineering	engineering	primary	no		3.3				Dependency Strategy and Storage	repos/cytognosis/docs/04-Engineering/toolchain/cytoskeleton/dependency-strategy.md
docs	04-Engineering	engineering	primary	no		4.5				Architecture	repos/cytognosis/docs/04-Engineering/toolchain/cytoskeleton/architecture.md
docs	04-Engineering	engineering	primary	no		12.0	Active	2026-06-14	storage, gcs, dvc, mergerfs, tiledb, cmek	Storage Architecture: Hot/Cold Tiers, Local and Cloud, Unified Namespace	repos/cytognosis/docs/04-Engineering/infrastructure/storage-architecture.md
docs	04-Engineering	engineering	primary	no		4.5	Approved	2026-06-14	containers, docker, framework, cytohost	Container Framework	repos/cytognosis/docs/04-Engineering/infrastructure/container-framework.md
docs	04-Engineering	engineering	primary	no		4.1	Active	2026-06-14	dvc, gcs, data-versioning	DVC Dual-Remote Strategy	repos/cytognosis/docs/04-Engineering/infrastructure/dvc-strategy.md
docs	04-Engineering	engineering	primary	no		5.3	Active	2026-06-14	code-search, zoekt, self-hosted	Code Search Infrastructure: Zoekt vs GitNexus	repos/cytognosis/docs/04-Engineering/infrastructure/code-search-infrastructure.md
docs	04-Engineering	engineering	primary	no		3.8	Approved	2026-06-14	containers, docker, self-hosted, cytohost	Container Services — Quick Reference	repos/cytognosis/docs/04-Engineering/infrastructure/container-services.md
docs	04-Engineering	engineering	primary	no		7.2	Approved	2026-06-14	dns, gcp, architecture, networking	DNS & GCP Architecture	repos/cytognosis/docs/04-Engineering/infrastructure/DNS_AND_GCP_ARCHITECTURE.md
docs	04-Engineering	engineering	primary	no		3.9	Approved	2026-06-14	infrastructure, index, gcp	Cytognosis Foundation — Master Infrastructure	repos/cytognosis/docs/04-Engineering/infrastructure/MASTER_INFRASTRUCTURE.md
docs	04-Engineering	engineering	primary	no		5.5	Approved	2026-06-14	hosting, cloud-run, ci-cd, oidc, artifact-registry	Hosting & Deployment Architecture	repos/cytognosis/docs/04-Engineering/infrastructure/HOSTING_AND_DEPLOYMENT.md
docs	04-Engineering	engineering	primary	no		7.0	Active	2026-06-14	iam, service-accounts, oidc	Cytognosis Service Account Architecture	repos/cytognosis/docs/04-Engineering/infrastructure/service-accounts.md
docs	04-Engineering	engineering	primary	no		7.4	Approved	2026-06-14	gcp, buckets, iam, artifact-registry, oidc	GCP Project Setup	repos/cytognosis/docs/04-Engineering/infrastructure/gcp-setup.md
docs	04-Engineering	engineering	primary	no		21.3	Active	2026-06-21	quick-reference, infrastructure, gcp, cytohost	Cytognosis Infrastructure — Quick Reference	repos/cytognosis/docs/04-Engineering/infrastructure/QUICK_REFERENCE.md
docs	04-Engineering	engineering	primary	no		7.4	Approved	2026-06-14	architecture, overview, gcp, infrastructure	Infrastructure Architecture Overview	repos/cytognosis/docs/04-Engineering/infrastructure/architecture.md
docs	04-Engineering	engineering	primary	no		26.1				Neuroverse Infrastructure Compliance: What the Four Sources Actually Require	repos/cytognosis/docs/04-Engineering/infrastructure/compliance/neuroverse-infrastructure-compliance.md
docs	04-Engineering	engineering	primary	no		3.7	Approved	2026-06-14	ci-cd, github-actions, runner, cytohost	Self-Hosted Runner Setup	repos/cytognosis/docs/04-Engineering/infrastructure/ci-cd/runner-setup.md
docs	04-Engineering	engineering	primary	no		2.2	Active	2026-06-14	github-actions, ci-cd, self-hosted-runner	GitHub Actions Self-Hosted Runner Setup	repos/cytognosis/docs/04-Engineering/infrastructure/ci-cd/github_actions_runner.md
docs	04-Engineering	engineering	primary	no		13.5	Active	2026-06-14	ci-cd, monorepo, github-actions	Mono-Repo Best Practices for Multi-Platform Apps	repos/cytognosis/docs/04-Engineering/infrastructure/ci-cd/monorepo_best_practices_cicd.md
docs	04-Engineering	engineering	primary	no		3.3	Active	2026-06-14	oidc, github-actions, iam, workload-identity	OIDC / Workload Identity Federation	repos/cytognosis/docs/04-Engineering/infrastructure/ci-cd/oidc-federation.md
docs	04-Engineering	engineering	primary	no		3.5	Approved	2026-06-14	ci-cd, cloud-run, oidc, website	CI/CD — Website Deployment Pipeline	repos/cytognosis/docs/04-Engineering/infrastructure/ci-cd/website-deployment.md
docs	04-Engineering	readme	primary	no		5.4	Active	2026-06-14	tools, catalog, infrastructure	Cytognosis Tools Catalog	repos/cytognosis/docs/04-Engineering/infrastructure/tools/README.md
docs	04-Engineering	engineering	primary	no		410.5					repos/cytognosis/docs/04-Engineering/infrastructure/tools/tools-master-catalog.xlsx
docs	04-Engineering	engineering	primary	no		27.6	Active	2026-06-14	tools, infrastructure, storage, provenance, fair	Cytognosis Infrastructure Stack	repos/cytognosis/docs/04-Engineering/infrastructure/tools/tools-infrastructure-stack.md
docs	04-Engineering	engineering	primary	no		33.0	Active	2026-06-14	tools, external-repos, dependencies	External Repository Directory	repos/cytognosis/docs/04-Engineering/infrastructure/tools/external-repos-directory.md
docs	04-Engineering	engineering	primary	no		186.8	Active	2026-06-14	tools, infrastructure, catalog	Cytognosis Tools Master Catalog	repos/cytognosis/docs/04-Engineering/infrastructure/tools/tools-master-catalog.md
docs	04-Engineering	engineering	primary	no		3.4				NER	repos/cytognosis/docs/04-Engineering/infrastructure/tools/curated-tools.md
